pos_likelihood,neg_likelihood
0.56,0.43999999999999995
0.56,0.43999999999999995
0.56,0.43999999999999995
0.56,0.43999999999999995
0.56,0.43999999999999995
0.5616,0.4384
0.5616,0.4384
0.5616,0.4384
0.5616,0.4384
0.5616,0.4384
0.5616,0.4384
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5632,0.43679999999999997
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5648000000000001,0.4351999999999999
0.5664,0.4336
0.5664,0.4336
0.5664,0.4336
0.5664,0.4336
0.5664,0.4336
0.5664,0.4336
0.5664,0.4336
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5680000000000001,0.43199999999999994
0.5696,0.4304
0.5696,0.4304
0.5696,0.4304
0.5696,0.4304
0.5696,0.4304
0.5696,0.4304
0.5696,0.4304
0.5696,0.4304
0.5696,0.4304
0.5696,0.4304
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5712,0.42879999999999996
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5728,0.4272
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5744,0.4256
0.5760000000000001,0.42399999999999993
0.5760000000000001,0.42399999999999993
0.5760000000000001,0.42399999999999993
0.5760000000000001,0.42399999999999993
0.5760000000000001,0.42399999999999993
0.5760000000000001,0.42399999999999993
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5776,0.4224
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5792,0.42079999999999995
0.5808000000000001,0.4191999999999999
0.5808000000000001,0.4191999999999999
0.5808000000000001,0.4191999999999999
0.5808000000000001,0.4191999999999999
0.5808000000000001,0.4191999999999999
0.5808000000000001,0.4191999999999999
0.5824,0.41759999999999997
0.5824,0.41759999999999997
0.5824,0.41759999999999997
0.5824,0.41759999999999997
0.5824,0.41759999999999997
0.5840000000000001,0.4159999999999999
0.5840000000000001,0.4159999999999999
0.5840000000000001,0.4159999999999999
0.5840000000000001,0.4159999999999999
0.5840000000000001,0.4159999999999999
0.5840000000000001,0.4159999999999999
0.5840000000000001,0.4159999999999999
0.5856,0.4144
0.5856,0.4144
0.5856,0.4144
0.5871999999999999,0.41280000000000006
0.5871999999999999,0.41280000000000006
0.5871999999999999,0.41280000000000006
0.5871999999999999,0.41280000000000006
0.5871999999999999,0.41280000000000006
0.5871999999999999,0.41280000000000006
0.5871999999999999,0.41280000000000006
0.5871999999999999,0.41280000000000006
0.5888,0.4112
0.5888,0.4112
0.5888,0.4112
0.5888,0.4112
0.5888,0.4112
0.5888,0.4112
0.5888,0.4112
0.5904,0.40959999999999996
0.5904,0.40959999999999996
0.5904,0.40959999999999996
0.5904,0.40959999999999996
0.5904,0.40959999999999996
0.5904,0.40959999999999996
0.5904,0.40959999999999996
0.5920000000000001,0.4079999999999999
0.5920000000000001,0.4079999999999999
0.5920000000000001,0.4079999999999999
0.5920000000000001,0.4079999999999999
0.5920000000000001,0.4079999999999999
0.5920000000000001,0.4079999999999999
0.5920000000000001,0.4079999999999999
0.5936,0.4064
0.5936,0.4064
0.5936,0.4064
0.5936,0.4064
0.5936,0.4064
0.5936,0.4064
0.5936,0.4064
0.5936,0.4064
0.5952000000000001,0.40479999999999994
0.5952000000000001,0.40479999999999994
0.5952000000000001,0.40479999999999994
0.5952000000000001,0.40479999999999994
0.5952000000000001,0.40479999999999994
0.5952000000000001,0.40479999999999994
0.5952000000000001,0.40479999999999994
0.5968000000000001,0.4031999999999999
0.5968000000000001,0.4031999999999999
0.5968000000000001,0.4031999999999999
0.5968000000000001,0.4031999999999999
0.5968000000000001,0.4031999999999999
0.5968000000000001,0.4031999999999999
0.5984,0.40159999999999996
0.5984,0.40159999999999996
0.5984,0.40159999999999996
0.5984,0.40159999999999996
0.5984,0.40159999999999996
0.5984,0.40159999999999996
0.5984,0.40159999999999996
0.5984,0.40159999999999996
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6016,0.3984
0.6016,0.3984
0.6016,0.3984
0.6016,0.3984
0.6016,0.3984
0.6016,0.3984
0.6016,0.3984
0.6032,0.39680000000000004
0.6032,0.39680000000000004
0.6032,0.39680000000000004
0.6032,0.39680000000000004
0.6032,0.39680000000000004
0.6032,0.39680000000000004
0.6048,0.3952
0.6048,0.3952
0.6048,0.3952
0.6048,0.3952
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6064,0.39359999999999995
0.6080000000000001,0.3919999999999999
0.6080000000000001,0.3919999999999999
0.6080000000000001,0.3919999999999999
0.6080000000000001,0.3919999999999999
0.6096,0.39039999999999997
0.6096,0.39039999999999997
0.6096,0.39039999999999997
0.6096,0.39039999999999997
0.6096,0.39039999999999997
0.6096,0.39039999999999997
0.6096,0.39039999999999997
0.6096,0.39039999999999997
0.6112000000000001,0.3887999999999999
0.6112000000000001,0.3887999999999999
0.6112000000000001,0.3887999999999999
0.6112000000000001,0.3887999999999999
0.6112000000000001,0.3887999999999999
0.6128,0.3872
0.6128,0.3872
0.6128,0.3872
0.6128,0.3872
0.6128,0.3872
0.6128,0.3872
0.6128,0.3872
0.6128,0.3872
0.6144000000000001,0.38559999999999994
0.6144000000000001,0.38559999999999994
0.6144000000000001,0.38559999999999994
0.6144000000000001,0.38559999999999994
0.616,0.384
0.616,0.384
0.616,0.384
0.616,0.384
0.6176,0.38239999999999996
0.6176,0.38239999999999996
0.6176,0.38239999999999996
0.6176,0.38239999999999996
0.6176,0.38239999999999996
0.6176,0.38239999999999996
0.6192,0.3808
0.6192,0.3808
0.6192,0.3808
0.6192,0.3808
0.6192,0.3808
0.6192,0.3808
0.6192,0.3808
0.6208,0.3792
0.6208,0.3792
0.6208,0.3792
0.6208,0.3792
0.6208,0.3792
0.6224000000000001,0.37759999999999994
0.6224000000000001,0.37759999999999994
0.6224000000000001,0.37759999999999994
0.6240000000000001,0.3759999999999999
0.6240000000000001,0.3759999999999999
0.6240000000000001,0.3759999999999999
0.6240000000000001,0.3759999999999999
0.6240000000000001,0.3759999999999999
0.6240000000000001,0.3759999999999999
0.6256,0.37439999999999996
0.6256,0.37439999999999996
0.6256,0.37439999999999996
0.6256,0.37439999999999996
0.6272,0.3728
0.6272,0.3728
0.6272,0.3728
0.6272,0.3728
0.6272,0.3728
0.6272,0.3728
0.6288,0.3712
0.6288,0.3712
0.6288,0.3712
0.6288,0.3712
0.6288,0.3712
0.6304000000000001,0.36959999999999993
0.6304000000000001,0.36959999999999993
0.6304000000000001,0.36959999999999993
0.6304000000000001,0.36959999999999993
0.6304000000000001,0.36959999999999993
0.6304000000000001,0.36959999999999993
0.6304000000000001,0.36959999999999993
0.632,0.368
0.632,0.368
0.632,0.368
0.632,0.368
0.6335999999999999,0.36640000000000006
0.6335999999999999,0.36640000000000006
0.6335999999999999,0.36640000000000006
0.6335999999999999,0.36640000000000006
0.6335999999999999,0.36640000000000006
0.6352,0.3648
0.6352,0.3648
0.6352,0.3648
0.6352,0.3648
0.6352,0.3648
0.6352,0.3648
0.6368,0.36319999999999997
0.6368,0.36319999999999997
0.6368,0.36319999999999997
0.6384000000000001,0.3615999999999999
0.6384000000000001,0.3615999999999999
0.6384000000000001,0.3615999999999999
0.64,0.36
0.64,0.36
0.64,0.36
0.64,0.36
0.64,0.36
0.6416,0.35840000000000005
0.6416,0.35840000000000005
0.6416,0.35840000000000005
0.6416,0.35840000000000005
0.6416,0.35840000000000005
0.6416,0.35840000000000005
0.6432000000000001,0.3567999999999999
0.6432000000000001,0.3567999999999999
0.6432000000000001,0.3567999999999999
0.6448,0.35519999999999996
0.6448,0.35519999999999996
0.6448,0.35519999999999996
0.6448,0.35519999999999996
0.6448,0.35519999999999996
0.6448,0.35519999999999996
0.6448,0.35519999999999996
0.6464,0.3536
0.6464,0.3536
0.6464,0.3536
0.648,0.352
0.648,0.352
0.648,0.352
0.648,0.352
0.648,0.352
0.6496000000000001,0.35039999999999993
0.6496000000000001,0.35039999999999993
0.6496000000000001,0.35039999999999993
0.6496000000000001,0.35039999999999993
0.6512,0.3488
0.6512,0.3488
0.6512,0.3488
0.6512,0.3488
0.6528,0.34719999999999995
0.6528,0.34719999999999995
0.6544,0.3456
0.6544,0.3456
0.6560000000000001,0.34399999999999986
0.6560000000000001,0.34399999999999986
0.6576000000000001,0.3423999999999999
0.6576000000000001,0.3423999999999999
0.6576000000000001,0.3423999999999999
0.6576000000000001,0.3423999999999999
0.6592,0.3408
0.6592,0.3408
0.6592,0.3408
0.6592,0.3408
0.6592,0.3408
0.6607999999999999,0.33920000000000006
0.6607999999999999,0.33920000000000006
0.6607999999999999,0.33920000000000006
0.6607999999999999,0.33920000000000006
0.6607999999999999,0.33920000000000006
0.6624000000000001,0.3375999999999999
0.6624000000000001,0.3375999999999999
0.6624000000000001,0.3375999999999999
0.6624000000000001,0.3375999999999999
0.6624000000000001,0.3375999999999999
0.664,0.33599999999999997
0.664,0.33599999999999997
0.664,0.33599999999999997
0.6656,0.33440000000000003
0.6656,0.33440000000000003
0.6656,0.33440000000000003
0.6656,0.33440000000000003
0.6656,0.33440000000000003
0.6672,0.3328
0.6672,0.3328
0.6688,0.33120000000000005
0.6688,0.33120000000000005
0.6688,0.33120000000000005
0.6704000000000001,0.3295999999999999
0.6704000000000001,0.3295999999999999
0.6704000000000001,0.3295999999999999
0.6704000000000001,0.3295999999999999
0.6704000000000001,0.3295999999999999
0.672,0.32799999999999996
0.672,0.32799999999999996
0.672,0.32799999999999996
0.672,0.32799999999999996
0.672,0.32799999999999996
0.6736,0.3264
0.6736,0.3264
0.6736,0.3264
0.6736,0.3264
0.6736,0.3264
0.6736,0.3264
0.6736,0.3264
0.6752000000000001,0.32479999999999987
0.6752000000000001,0.32479999999999987
0.6752000000000001,0.32479999999999987
0.6752000000000001,0.32479999999999987
0.6768000000000001,0.32319999999999993
0.6768000000000001,0.32319999999999993
0.6768000000000001,0.32319999999999993
0.6768000000000001,0.32319999999999993
0.6784,0.3216
0.6784,0.3216
0.6784,0.3216
0.68,0.31999999999999995
0.68,0.31999999999999995
0.68,0.31999999999999995
0.68,0.31999999999999995
0.6816,0.3184
0.6832,0.31679999999999997
0.6848000000000001,0.3151999999999999
0.6864,0.3136
0.6864,0.3136
0.6864,0.3136
0.6880000000000002,0.31199999999999983
0.6880000000000002,0.31199999999999983
0.6880000000000002,0.31199999999999983
0.6880000000000002,0.31199999999999983
0.6896000000000001,0.3103999999999999
0.6896000000000001,0.3103999999999999
0.6896000000000001,0.3103999999999999
0.6912,0.30879999999999996
0.6912,0.30879999999999996
0.6912,0.30879999999999996
0.6912,0.30879999999999996
0.6912,0.30879999999999996
0.6912,0.30879999999999996
0.6928,0.30720000000000003
0.6928,0.30720000000000003
0.6944,0.3056
0.6944,0.3056
0.6944,0.3056
0.6944,0.3056
0.696,0.30400000000000005
0.696,0.30400000000000005
0.696,0.30400000000000005
0.696,0.30400000000000005
0.6992,0.30079999999999996
0.6992,0.30079999999999996
0.6992,0.30079999999999996
0.6992,0.30079999999999996
0.6992,0.30079999999999996
0.6992,0.30079999999999996
0.7008,0.2992
0.7008,0.2992
0.7024000000000001,0.29759999999999986
0.7040000000000001,0.29599999999999993
0.7040000000000001,0.29599999999999993
0.7056,0.2944
0.7056,0.2944
0.7056,0.2944
0.7056,0.2944
0.7071999999999999,0.29280000000000006
0.7071999999999999,0.29280000000000006
0.7104,0.28959999999999997
0.7104,0.28959999999999997
0.7120000000000001,0.2879999999999999
0.7120000000000001,0.2879999999999999
0.7120000000000001,0.2879999999999999
0.7120000000000001,0.2879999999999999
0.7120000000000001,0.2879999999999999
0.7152000000000001,0.28479999999999994
0.7152000000000001,0.28479999999999994
0.7168000000000001,0.2831999999999999
0.7168000000000001,0.2831999999999999
0.7184,0.28159999999999996
0.72,0.28
0.72,0.28
0.7216,0.2784
0.7216,0.2784
0.7216,0.2784
0.7248,0.2752
0.7248,0.2752
0.7248,0.2752
0.7248,0.2752
0.7248,0.2752
0.7248,0.2752
0.7280000000000001,0.2719999999999999
0.7280000000000001,0.2719999999999999
0.7280000000000001,0.2719999999999999
0.7312000000000001,0.26879999999999993
0.7312000000000001,0.26879999999999993
0.7328,0.2672
0.7343999999999999,0.26560000000000006
0.7343999999999999,0.26560000000000006
0.7343999999999999,0.26560000000000006
0.736,0.264
0.7376,0.26239999999999997
0.7376,0.26239999999999997
0.7392,0.26080000000000003
0.7392,0.26080000000000003
0.7392,0.26080000000000003
0.7392,0.26080000000000003
0.7408,0.2592
0.7408,0.2592
0.7440000000000001,0.2559999999999999
0.7440000000000001,0.2559999999999999
0.7456,0.25439999999999996
0.7456,0.25439999999999996
0.7487999999999999,0.2512000000000001
0.7504000000000001,0.24959999999999993
0.752,0.248
0.7536,0.24639999999999995
0.7536,0.24639999999999995
0.7552000000000001,0.2447999999999999
0.7552000000000001,0.2447999999999999
0.7568,0.24319999999999997
0.7584000000000001,0.24159999999999993
0.76,0.24
0.7615999999999999,0.23840000000000006
0.7615999999999999,0.23840000000000006
0.7615999999999999,0.23840000000000006
0.7615999999999999,0.23840000000000006
0.7632000000000001,0.2367999999999999
0.7632000000000001,0.2367999999999999
0.7648,0.23519999999999996
0.7664,0.23360000000000003
0.7680000000000001,0.23199999999999987
0.7680000000000001,0.23199999999999987
0.7712,0.2288
0.7712,0.2288
0.7728,0.22719999999999996
0.7728,0.22719999999999996
0.7728,0.22719999999999996
0.7744,0.22560000000000002
0.7744,0.22560000000000002
0.7759999999999999,0.2240000000000001
0.7776000000000001,0.22239999999999993
0.7792,0.2208
0.7807999999999999,0.21920000000000006
0.7807999999999999,0.21920000000000006
0.7856000000000001,0.21439999999999992
0.7856000000000001,0.21439999999999992
0.7872,0.2128
0.7888,0.21120000000000005
0.7888,0.21120000000000005
0.7904000000000001,0.2095999999999999
0.7952000000000001,0.20479999999999987
0.7952000000000001,0.20479999999999987
0.7968000000000001,0.20319999999999994
0.7968000000000001,0.20319999999999994
0.7984,0.2016
0.7984,0.2016
0.8,0.19999999999999996
0.8,0.19999999999999996
0.8032,0.19679999999999997
0.8064,0.1936
0.8064,0.1936
0.8080000000000002,0.19199999999999984
0.8112,0.18879999999999997
0.8128,0.18720000000000003
0.816,0.18400000000000005
0.8192,0.18079999999999996
0.8208,0.17920000000000003
0.8224000000000001,0.17759999999999987
0.8224000000000001,0.17759999999999987
0.8224000000000001,0.17759999999999987
0.8240000000000001,0.17599999999999993
0.8256,0.1744
0.8271999999999999,0.17280000000000006
0.8288,0.17120000000000002
0.8303999999999999,0.16960000000000008
0.8352,0.16479999999999995
0.8368000000000001,0.1631999999999999
0.8416,0.15839999999999999
0.8448,0.1552
0.8464,0.15359999999999996
0.8496000000000001,0.15039999999999987
0.8496000000000001,0.15039999999999987
0.856,0.14400000000000002
0.856,0.14400000000000002
0.8592,0.14080000000000004
0.8592,0.14080000000000004
0.8608000000000001,0.13919999999999988
0.8608000000000001,0.13919999999999988
0.8640000000000001,0.1359999999999999
0.8687999999999999,0.1312000000000001
0.8704,0.12960000000000005
0.8704,0.12960000000000005
0.8736,0.12639999999999996
0.8736,0.12639999999999996
0.8768,0.12319999999999998
0.8784000000000001,0.12159999999999993
0.8815999999999999,0.11840000000000006
0.8864,0.11360000000000003
0.8864,0.11360000000000003
0.8896000000000001,0.11039999999999994
0.8896000000000001,0.11039999999999994
0.8896000000000001,0.11039999999999994
0.8912,0.10880000000000001
0.8944,0.10560000000000003
0.9056000000000001,0.09439999999999993
0.912,0.08799999999999997
0.912,0.08799999999999997
0.912,0.08799999999999997
0.9136,0.08640000000000003
0.9312,0.06879999999999997
0.9344,0.06559999999999999
0.9424000000000001,0.057599999999999874
0.9456,0.054400000000000004
0.9584,0.04159999999999997
0.96,0.040000000000000036
0.9743999999999999,0.025600000000000067
1.0,0.0
